id_str,week,country_or_territory,class_baseline,country_code,class_attnthree,class_attnmerged,class_attntwo
1296220565653655552,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296220564806348800,w34,United States,No,USA,Don't know,No,Yes
1296220514785132544,w34,United States,No,USA,Don't know,No,Yes
1296220471285907456,w34,United States,Yes,USA,Yes,Yes,Yes
1296220469499174912,w34,Mexico,No,MEX,Don't know,No,Yes
1296220446866706432,w34,United States,Yes,USA,Yes,Yes,Yes
1296220442059997184,w34,United States,Yes,USA,Yes,Yes,Yes
1296220428810190848,w34,Argentina,Yes,ARG,Yes,No,Yes
1296220421210148864,w34,Mexico,Yes,MEX,Don't know,Yes,No
1296220403199860736,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296220401479979008,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296220399475146752,w34,Mexico,No,MEX,Don't know,No,No
1296220398703452160,w34,United Kingdom,Yes,GBR,Yes,Yes,Yes
1296220286170230784,w34,Paraguay,Yes,PRY,Yes,Yes,Yes
1296220160169111552,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296220071166013440,w34,Brazil,Yes,BRA,Yes,No,Yes
1296219701169848320,w34,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1296219697596133376,w34,Sweden,Yes,SWE,Yes,No,Yes
1296219593543790592,w34,Indonesia,Yes,IDN,Yes,Yes,No
1296219560308342784,w34,Mexico,No,MEX,Don't know,No,No
1296219537075892224,w34,United States,No,USA,No,No,No
1296219531342274560,w34,Brazil,Yes,BRA,Yes,Yes,Yes
1296218989862027264,w34,Mexico,Yes,MEX,Yes,No,Yes
1296218977652355072,w34,France,Yes,FRA,Yes,No,Yes
1296218853652025344,w34,Argentina,Yes,ARG,Don't know,Yes,Yes
1296218832017788928,w34,Colombia,No,COL,Don't know,No,No
1296218829958320128,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296218799117668352,w34,Ecuador,Yes,ECU,Yes,Yes,Yes
1296218675561631744,w34,Cuba,No,CUB,No,No,No
1296218616656998400,w34,Argentina,No,ARG,Yes,Yes,No
1296218514747949056,w34,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1296218494606942208,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296218483731173376,w34,Colombia,No,COL,Yes,Yes,Yes
1296218365967708160,w34,United States,Yes,USA,Don't know,No,No
1296218150682259456,w34,Brazil,Yes,BRA,Don't know,Yes,Yes
1296218147637170176,w34,United Kingdom,Yes,GBR,Yes,Yes,Yes
1296218116091867136,w34,Mexico,Yes,MEX,Yes,No,Yes
1296218054209282048,w34,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1296218013608423424,w34,Ecuador,Yes,ECU,Yes,Yes,Yes
1296217900429258752,w34,Australia,No,AUS,Don't know,No,Yes
1296217881810804736,w34,Cuba,Yes,CUB,Don't know,No,Yes
1296217881802428416,w34,Brazil,Yes,BRA,Yes,Yes,Yes
1296217858251382784,w34,United States,No,USA,Yes,Yes,Yes
1296217719688364032,w34,Poland,Yes,POL,Yes,Yes,Yes
1296217686003916800,w34,United States,No,USA,Don't know,Yes,Yes
1296217469032505344,w34,Mexico,No,MEX,Yes,Yes,Yes
1296217414397550592,w34,United States,No,USA,Don't know,No,No
1296217262211309568,w34,Indonesia,No,IDN,Yes,No,No
1296217260911140864,w34,Poland,Yes,POL,Yes,Yes,Yes
1296217200202743808,w34,Colombia,Yes,COL,Yes,Yes,Yes
1296217090299486208,w34,United States,No,USA,Yes,Yes,No
1296216931490582528,w34,France,No,FRA,Don't know,No,No
1296216892349329408,w34,Colombia,Yes,COL,Yes,Yes,Yes
1296216891917205504,w34,Morocco,No,MAR,Don't know,No,No
1296216855686914048,w34,United States,Yes,USA,No,No,No
1296216541713891328,w34,Puerto Rico,Yes,PRI,Don't know,No,Yes
1296216433823756288,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296216221034131456,w34,United States,No,USA,Don't know,No,No
1296215906167726080,w34,Bolivia - Plurinational State of,No,BOL,Don't know,No,No
1296215894960594944,w34,France,Yes,FRA,Yes,Yes,No
1296215800810835968,w34,Indonesia,Yes,IDN,Don't know,No,No
1296215375080816640,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296215374623539200,w34,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,No,Yes
1296215176564346880,w34,Ireland,No,IRL,Don't know,No,No
1296215085132779520,w34,Ecuador,Yes,ECU,Yes,Yes,Yes
1296215005038182400,w34,Paraguay,Yes,PRY,Yes,Yes,Yes
1296215000395071488,w34,United States,No,USA,Don't know,No,No
1296214999346503680,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296214764587307008,w34,Spain,Yes,ESP,Yes,Yes,No
1296214654365171712,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296214114365247488,w34,Panama,Yes,PAN,Yes,No,Yes
1296214087437754368,w34,Portugal,Yes,PRT,Yes,Yes,Yes
1296214009423642624,w34,United States,No,USA,Yes,No,No
1296213965396090880,w34,United States,Yes,USA,Yes,Yes,Yes
1296213876648955904,w34,United States,Yes,USA,Don't know,Yes,No
1296213603633131520,w34,Colombia,No,COL,Yes,Yes,Yes
1296213491313852416,w34,United States,No,USA,Don't know,No,Yes
1296213490391080960,w34,United Kingdom,No,GBR,Don't know,No,Yes
1296213399668314112,w34,Serbia,No,SRB,Yes,Yes,No
1296213395004424192,w34,Kenya,No,KEN,Don't know,No,Yes
1296213276230025216,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296212891469623296,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296212867159478272,w34,Chile,Yes,CHL,Yes,No,Yes
1296212849371512832,w34,Argentina,No,ARG,Don't know,No,No
1296212309933723648,w34,Brazil,Yes,BRA,Yes,Yes,Yes
1296212035362004992,w34,Spain,Yes,ESP,Yes,Yes,Yes
1296212000100569088,w34,Portugal,No,PRT,Don't know,No,No
1296211945318621184,w34,Australia,No,AUS,Don't know,No,No
1296211850422616064,w34,El Salvador,Yes,SLV,Yes,Yes,Yes
1296211835855699968,w34,Colombia,No,COL,Don't know,No,No
1296211778880196608,w34,Cuba,Yes,CUB,Yes,Yes,Yes
1296211741748199424,w34,Bulgaria,Yes,BGR,Don't know,No,Yes
1296211659296514048,w34,United States,No,USA,Don't know,No,No
1296211627319025664,w34,United States,Yes,USA,Yes,Yes,No
1296211619895291904,w34,United States,No,USA,Don't know,No,No
1296211612366381056,w34,Mexico,No,MEX,Don't know,No,Yes
1296211601511587840,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296211522360836096,w34,Cuba,Yes,CUB,Yes,Yes,Yes
1296211465200967680,w34,Puerto Rico,No,PRI,Don't know,No,Yes
1296211197990141952,w34,United States,No,USA,Yes,Yes,Yes
1296211102032752640,w34,United Kingdom,Yes,GBR,No,No,Yes
1296210933770072064,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296210861204307968,w34,United States,Yes,USA,Yes,No,No
1296210854292135936,w34,Ecuador,Yes,ECU,Yes,Yes,Yes
1296210835291791360,w34,Germany,No,DEU,Don't know,No,No
1296210731839488000,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296210721613717504,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296210596455567360,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296210583579049984,w34,Brazil,No,BRA,Don't know,No,No
1296210550658129920,w34,Ecuador,Yes,ECU,Yes,Yes,Yes
1296210483700101120,w34,Spain,Yes,ESP,Don't know,No,No
1296210228833325056,w34,Peru,No,PER,Don't know,No,Yes
1296210174508662784,w34,Colombia,Yes,COL,Yes,Yes,Yes
1296209898263523328,w34,Ecuador,Yes,ECU,Yes,No,Yes
1296209651986505728,w34,Argentina,No,ARG,Don't know,No,No
1296209599515721728,w34,Philippines,Yes,PHL,Yes,Yes,Yes
1296209466434768896,w34,United States,No,USA,Don't know,Yes,No
1296209447354679296,w34,Mexico,Yes,MEX,Yes,No,Yes
1296209179129118720,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296209088531947520,w34,United States,No,USA,Yes,No,No
1296208929710645248,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296208799863394304,w34,Ecuador,Yes,ECU,Don't know,Yes,Yes
1296208718443421696,w34,United States,No,USA,Don't know,No,Yes
1296208603368566784,w34,Venezuela - Bolivarian Republic of,No,VEN,Don't know,No,No
1296208559705853952,w34,Peru,Yes,PER,Yes,Yes,Yes
1296208537333334016,w34,Spain,No,ESP,Don't know,No,No
1296208528030539776,w34,Ecuador,Yes,ECU,Yes,Yes,Yes
1296208431007903744,w34,Brazil,No,BRA,Don't know,No,No
1296208327249199104,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296208067084709888,w34,United Arab Emirates,No,ARE,Don't know,No,No
1296208043986821120,w34,Brazil,Yes,BRA,Yes,Yes,Yes
1296208028434300928,w34,Italy,Yes,ITA,Yes,Yes,No
1296207878974578688,w34,Spain,No,ESP,Don't know,No,No
1296207712464678912,w34,Mexico,No,MEX,Don't know,No,Yes
1296207454120947712,w34,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1296207434575478784,w34,Rwanda,Yes,RWA,Don't know,Yes,Yes
1296207330766274560,w34,United States,Yes,USA,Yes,Yes,Yes
1296207327624695808,w34,Switzerland,No,CHE,Don't know,No,No
1296207223484485632,w34,United States,No,USA,Yes,No,Yes
1296207079842209792,w34,Peru,No,PER,Don't know,No,No
1296206908186144768,w34,Colombia,No,COL,Don't know,No,No
1296206846311661568,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296206782986059776,w34,Ecuador,Yes,ECU,Yes,Yes,Yes
1296206429842538496,w34,United States,Yes,USA,Yes,No,No
1296206382757273600,w34,Mexico,Yes,MEX,Yes,No,No
1296206382211923968,w34,Spain,No,ESP,Don't know,No,No
1296206195288453120,w34,Philippines,Yes,PHL,Yes,Yes,Yes
1296206090561036288,w34,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1296206051973509120,w34,United Kingdom,Yes,GBR,Yes,Yes,Yes
1296205907018362880,w34,United States,Yes,USA,Yes,Yes,Yes
1296205865775779840,w34,Jordan,Yes,JOR,Yes,Yes,Yes
1296205613714808832,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296205554637922304,w34,United Kingdom,No,GBR,Don't know,No,No
1296205379580375040,w34,Philippines,Yes,PHL,Yes,Yes,Yes
1296205376992481280,w34,United States,Yes,USA,Yes,Yes,Yes
1296205328699318272,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296205303265009664,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296205301537017856,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296205251440267264,w34,United States,No,USA,Don't know,No,Yes
1296205017112891392,w34,United States,No,USA,Don't know,No,No
1296204964289798144,w34,Italy,No,ITA,Don't know,No,No
1296204921981874176,w34,United States,No,USA,Don't know,No,No
1296204716330934272,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296204708567117824,w34,India,Yes,IND,Don't know,No,Yes
1296204330765357056,w34,France,Yes,FRA,Yes,Yes,Yes
1296204185533157376,w34,Canada,No,CAN,Yes,No,Yes
1296204014984593408,w34,Spain,No,ESP,Yes,No,No
1296203853457743872,w34,United States,Yes,USA,Yes,Yes,Yes
1296203688520724480,w34,United States,Yes,USA,Yes,Yes,Yes
1296203659290857472,w34,United States,No,USA,Don't know,No,Yes
1296203576784584704,w34,United States,Yes,USA,Yes,Yes,Yes
1296203293551665152,w34,United States,Yes,USA,Yes,Yes,No
1296203248563441664,w34,Indonesia,No,IDN,Don't know,No,No
1296203228628111360,w34,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1296203124764323840,w34,New Zealand,No,NZL,Don't know,No,Yes
1296203055147311104,w34,United States,No,USA,Don't know,No,No
1296203052299325440,w34,Argentina,No,ARG,Don't know,No,No
1296202930630975488,w34,Honduras,Yes,HND,Yes,Yes,Yes
1296202862641455104,w34,Cuba,Yes,CUB,Yes,Yes,Yes
1296202807352209408,w34,Mexico,No,MEX,Don't know,No,Yes
1296202793397649408,w34,United States,Yes,USA,Yes,Yes,Yes
1296202706051309568,w34,Peru,Yes,PER,Yes,Yes,Yes
1296202562887200768,w34,Puerto Rico,Yes,PRI,Yes,Yes,Yes
1296202553131065344,w34,Puerto Rico,Yes,PRI,Yes,No,No
1296202422612762624,w34,United States,Yes,USA,Yes,Yes,No
1296202316446662656,w34,Mexico,Yes,MEX,Yes,No,Yes
1296201969938264064,w34,United States,No,USA,Yes,No,No
1296201883338657792,w34,Indonesia,No,IDN,Don't know,No,Yes
1296201859338829824,w34,El Salvador,Yes,SLV,Yes,Yes,Yes
1296201857333972992,w34,El Salvador,Yes,SLV,Yes,No,Yes
1296201793706184704,w34,Brazil,Yes,BRA,Don't know,No,Yes
1296201626449883136,w34,United States,No,USA,Don't know,No,Yes
1296201328725762048,w34,Brazil,Yes,BRA,Yes,Yes,Yes
1296201234928545792,w34,El Salvador,Yes,SLV,Yes,Yes,Yes
1296201171049250816,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296200967134863360,w34,Mexico,Yes,MEX,Yes,No,Yes
1296200955634094080,w34,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1296200953402724352,w34,Nicaragua,Yes,NIC,Don't know,No,Yes
1296200913418432512,w34,Cameroon,Yes,CMR,Yes,Yes,Yes
1296200900407689216,w34,Spain,Yes,ESP,Yes,Yes,Yes
1296200809353326592,w34,United States,Yes,USA,Yes,Yes,Yes
1296200487159595008,w34,France,No,FRA,Don't know,No,No
1296200465445728256,w34,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1296200464803999744,w34,United States,No,USA,Don't know,No,No
1296200379873583104,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296200361053757440,w34,United States,No,USA,Yes,Yes,No
1296200345530650624,w34,United States,Yes,USA,Yes,Yes,Yes
1296200298306969600,w34,Mexico,No,MEX,Don't know,No,Yes
1296200281127030784,w34,United States,Yes,USA,Yes,No,Yes
1296200265591189504,w34,Spain,Yes,ESP,Yes,Yes,Yes
1296200213946916864,w34,United States,Yes,USA,Yes,Yes,Yes
1296199964071202816,w34,Venezuela - Bolivarian Republic of,No,VEN,Yes,No,Yes
1296199776334000128,w34,Argentina,Yes,ARG,Don't know,No,Yes
1296199673343102976,w34,United States,Yes,USA,Don't know,No,Yes
1296199646021222400,w34,Argentina,No,ARG,Yes,Yes,No
1296199520460500992,w34,France,No,FRA,Don't know,No,Yes
1296199464290582528,w34,Brazil,Yes,BRA,Yes,No,Yes
1296199378961485824,w34,United States,No,USA,Don't know,No,No
1296199282928885760,w34,United States,Yes,USA,Yes,Yes,Yes
1296199272715575296,w34,Ghana,Yes,GHA,Don't know,No,Yes
1296199190645739520,w34,United Kingdom,No,GBR,Don't know,No,No
1296199039877361664,w34,Canada,No,CAN,Don't know,No,No
1296198946428084224,w34,Australia,No,AUS,Don't know,No,No
1296198898193559552,w34,Argentina,Yes,ARG,Don't know,Yes,No
1296198895089803264,w34,United Kingdom,No,GBR,Don't know,Yes,Yes
1296198859526270976,w34,Germany,No,DEU,Don't know,Yes,Yes
1296198738881458176,w34,El Salvador,Yes,SLV,Yes,Yes,Yes
1296198639962820608,w34,Peru,Yes,PER,Yes,Yes,Yes
1296198439802290176,w34,New Zealand,No,NZL,Don't know,No,Yes
1296198200987189248,w34,Mexico,No,MEX,Yes,No,No
1296198096821649408,w34,Italy,Yes,ITA,Don't know,No,Yes
1296198093579235328,w34,Brazil,Yes,BRA,Yes,Yes,Yes
1296197923651411968,w34,Sri Lanka,Yes,LKA,Yes,No,Yes
1296197767128322048,w34,United States,Yes,USA,Yes,Yes,Yes
1296197765710491648,w34,Brazil,Yes,BRA,Don't know,No,Yes
1296197749612789760,w34,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1296197749545738240,w34,Brazil,Yes,BRA,Yes,Yes,Yes
1296197627160207360,w34,United States,Yes,USA,Yes,Yes,Yes
1296197506624299008,w34,United States,No,USA,Don't know,No,Yes
1296197366039683072,w34,United States,No,USA,Yes,Yes,Yes
1296197315200315392,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296197105992609792,w34,United States,No,USA,Yes,Yes,No
1296197003957993472,w34,United Kingdom,Yes,GBR,Yes,Yes,Yes
1296196591900962816,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296196375730728960,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296196369015812096,w34,Ecuador,Yes,ECU,Yes,Yes,Yes
1296196366511886336,w34,United States,No,USA,Don't know,No,No
1296196305421832192,w34,Cuba,Yes,CUB,Yes,Yes,Yes
1296195986088484864,w34,Philippines,No,PHL,Don't know,No,Yes
1296195983148187648,w34,Canada,Yes,CAN,Yes,Yes,Yes
1296195887492988928,w34,Peru,Yes,PER,Yes,Yes,Yes
1296195727404797952,w34,Mexico,No,MEX,Yes,No,No
1296195711453794304,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296195577106006016,w34,Uganda,No,UGA,Don't know,No,No
1296195505022795776,w34,United States,Yes,USA,Yes,Yes,Yes
1296195374927900672,w34,Canada,Yes,CAN,Yes,Yes,Yes
1296195302429347840,w34,Angola,No,AGO,Don't know,No,No
1296195254211817472,w34,Lithuania,Yes,LTU,Yes,Yes,Yes
1296195232640507904,w34,Brazil,Yes,BRA,Don't know,Yes,Yes
1296195232594157568,w34,Mexico,No,MEX,Don't know,No,No
1296195148385320960,w34,United States,Yes,USA,Yes,Yes,Yes
1296195102520549376,w34,China,Yes,CHN,Yes,Yes,Yes
1296195076792647680,w34,China,No,CHN,Don't know,No,No
1296194995196694528,w34,Mexico,No,MEX,Yes,Yes,Yes
1296194975475081216,w34,Philippines,No,PHL,Yes,No,Yes
1296194879022759936,w34,France,Yes,FRA,Don't know,Yes,No
1296194867211640832,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296194810391474176,w34,United States,No,USA,Yes,No,No
1296194477506273280,w34,Colombia,Yes,COL,Yes,No,Yes
1296194451338125312,w34,Peru,Yes,PER,Yes,Yes,Yes
1296194362213380096,w34,Brazil,Yes,BRA,Yes,Yes,Yes
1296194283930677248,w34,Germany,No,DEU,Don't know,No,No
1296194245397745664,w34,United States,No,USA,Don't know,No,No
1296194191282900992,w34,United States,No,USA,Don't know,No,Yes
1296194040376025088,w34,United States,Yes,USA,Don't know,No,Yes
1296193983333490688,w34,Mexico,No,MEX,Don't know,No,Yes
1296193974340734976,w34,United States,No,USA,Yes,No,No
1296193974290456576,w34,El Salvador,Yes,SLV,Yes,Yes,Yes
1296193952933122048,w34,Guatemala,Yes,GTM,Yes,No,No
1296193869290385408,w34,Nigeria,No,NGA,Yes,Yes,No
1296193725555671040,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296193720598040576,w34,United Kingdom,No,GBR,Yes,Yes,No
1296193685336588288,w34,Mexico,No,MEX,Don't know,No,No
1296193642835652608,w34,Italy,Yes,ITA,Yes,Yes,Yes
1296193572446797824,w34,Mexico,No,MEX,Don't know,No,Yes
1296193553144717312,w34,Brazil,Yes,BRA,Yes,Yes,Yes
1296193486312689664,w34,United States,Yes,USA,Yes,Yes,Yes
1296193382071459840,w34,United States,Yes,USA,Yes,Yes,Yes
1296193368125591552,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296193046225260544,w34,Mexico,No,MEX,Don't know,No,No
1296192912628350976,w34,France,No,FRA,Don't know,No,Yes
1296192742373105664,w34,Pakistan,No,PAK,Don't know,No,No
1296192689969360896,w34,United States,Yes,USA,Yes,Yes,Yes
1296192624089497600,w34,Mexico,No,MEX,Yes,No,Yes
1296192543126966272,w34,Germany,No,DEU,Yes,No,Yes
1296192391087611904,w34,United Kingdom,Yes,GBR,Yes,Yes,No
1296192177983365120,w34,United States,No,USA,Don't know,No,No
1296191870985371648,w34,Spain,Yes,ESP,Yes,Yes,Yes
1296191854329778176,w34,Puerto Rico,Yes,PRI,Yes,Yes,Yes
1296191764500537344,w34,United States,No,USA,Don't know,No,Yes
1296191709332688896,w34,Australia,Yes,AUS,Yes,Yes,Yes
1296191472165888000,w34,Lithuania,Yes,LTU,Yes,Yes,Yes
1296191468873420800,w34,Italy,Yes,ITA,Don't know,No,No
1296191365362196480,w34,Chile,Yes,CHL,Yes,Yes,Yes
1296191349213941760,w34,United Kingdom,Yes,GBR,Yes,Yes,Yes
1296191346101727232,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296191343631294464,w34,United States,No,USA,Don't know,No,No
1296191307841277952,w34,Mexico,No,MEX,Yes,No,No
1296191248034824192,w34,United States,No,USA,Don't know,No,No
1296191235741319168,w34,United States,Yes,USA,Don't know,No,Yes
1296191221313015808,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296191109723566080,w34,Australia,No,AUS,Don't know,No,No
1296191101238476800,w34,Argentina,No,ARG,No,No,No
1296191023148933120,w34,Brazil,Yes,BRA,Yes,Yes,Yes
1296190711906238464,w34,Dominican Republic,No,DOM,Don't know,No,No
1296190613302521856,w34,Brazil,No,BRA,Don't know,No,Yes
1296190599054405632,w34,United States,No,USA,Yes,No,No
1296190536085377024,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296190525012234240,w34,China,Yes,CHN,Yes,Yes,Yes
1296190466237452288,w34,United States,No,USA,Don't know,No,No
1296190317146906624,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296190239929704448,w34,Nigeria,Yes,NGA,Yes,No,Yes
1296190202394939392,w34,Guatemala,Yes,GTM,Yes,Yes,Yes
1296190188511793152,w34,Australia,No,AUS,Don't know,No,Yes
1296189984987328512,w34,France,Yes,FRA,Yes,Yes,Yes
1296189835191836672,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296189587354611712,w34,India,Yes,IND,Yes,Yes,Yes
1296189571357605888,w34,United Kingdom,No,GBR,Don't know,No,Yes
1296189538134614016,w34,Mexico,No,MEX,Don't know,No,No
1296189444333006848,w34,Colombia,Yes,COL,Yes,Yes,Yes
1296189405439373312,w34,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1296189366604357632,w34,Guatemala,Yes,GTM,Yes,Yes,Yes
1296189239156248576,w34,United States,Yes,USA,Yes,Yes,Yes
1296189131823841280,w34,United Kingdom,No,GBR,Don't know,No,No
1296188954295902208,w34,Philippines,Yes,PHL,Yes,Yes,Yes
1296188930610442240,w34,Mexico,No,MEX,Don't know,No,No
1296188877854605312,w34,France,Yes,FRA,Yes,Yes,Yes
1296188715442700288,w34,Nigeria,No,NGA,Don't know,No,Yes
1296188698086834176,w34,Kenya,Yes,KEN,Yes,Yes,Yes
1296188466342969344,w34,United States,Yes,USA,Yes,Yes,Yes
1296188438010630144,w34,Germany,No,DEU,Don't know,No,No
1296188329101275136,w34,United States,Yes,USA,Yes,Yes,Yes
1296188177829462016,w34,United States,No,USA,Don't know,No,No
1296188152676331520,w34,French Guiana,No,GUF,Don't know,No,Yes
1296187943925641216,w34,United States,No,USA,Yes,Yes,Yes
1296187918373928960,w34,United States,No,USA,Yes,Yes,Yes
1296187916700594176,w34,United States,No,USA,Don't know,No,No
1296187698923831296,w34,Serbia,Yes,SRB,Yes,Yes,Yes
1296187431172149248,w34,Argentina,No,ARG,Don't know,No,No
1296187360925888512,w34,United States,Yes,USA,Don't know,No,Yes
1296186948214648832,w34,Panama,Yes,PAN,Yes,Yes,Yes
1296186945979027456,w34,United States,Yes,USA,Yes,Yes,Yes
1296186934751092736,w34,Brazil,No,BRA,Don't know,No,No
1296186862760005632,w34,Brazil,No,BRA,Don't know,No,Yes
1296186710024478720,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296186707809894400,w34,Argentina,No,ARG,Don't know,No,Yes
1296186706576715776,w34,China,Yes,CHN,Yes,Yes,Yes
1296186677552205824,w34,Uganda,Yes,UGA,Don't know,No,Yes
1296186572174434304,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296186516084084736,w34,United States,Yes,USA,Yes,No,Yes
1296186287196712960,w34,United States,Yes,USA,Yes,Yes,Yes
1296186226232492032,w34,United Kingdom,No,GBR,Don't know,Yes,Yes
1296186172851404800,w34,Brazil,Yes,BRA,Yes,Yes,No
1296186162655178752,w34,Colombia,No,COL,Don't know,No,No
1296185996606935040,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296185945708929024,w34,Pakistan,No,PAK,Don't know,No,No
1296185941191790592,w34,Spain,No,ESP,Yes,No,No
1296185865178427392,w34,Turkey,No,TUR,Don't know,No,No
1296185555428900864,w34,Congo - The Democratic Republic of the,Yes,COD,Yes,Yes,Yes
1296185417947992064,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296185378207158272,w34,Colombia,Yes,COL,Yes,Yes,Yes
1296185287794724864,w34,Chile,Yes,CHL,Don't know,No,Yes
1296185277380263936,w34,Philippines,Yes,PHL,Yes,Yes,Yes
1296185245453213696,w34,Italy,Yes,ITA,Yes,Yes,Yes
1296185232572342272,w34,Argentina,Yes,ARG,Yes,Yes,Yes
1296185206559453184,w34,United Kingdom,Yes,GBR,Yes,Yes,Yes
1296185176050085888,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296185172707155968,w34,Mexico,Yes,MEX,Yes,Yes,Yes
1296185087487291392,w34,France,No,FRA,Don't know,No,No
1296184803465682944,w34,Canada,Yes,CAN,Don't know,No,Yes
1296184737971818496,w34,Zimbabwe,Yes,ZWE,Yes,Yes,Yes
1296184716157042688,w34,Philippines,No,PHL,Don't know,No,No
1296184697698111488,w34,Brazil,No,BRA,Don't know,No,No
1296184304297533440,w34,Chile,No,CHL,Don't know,No,Yes
1296184283367866368,w34,Mexico,Yes,MEX,No,No,No
1296184243526283264,w34,United States,Yes,USA,No,No,Yes
1296183896279855104,w34,Brazil,Yes,BRA,Yes,Yes,Yes
1296183814599958528,w34,Ethiopia,Yes,ETH,Yes,Yes,Yes
1296183812884434944,w34,Mexico,Yes,MEX,Yes,No,Yes
1296183787856883712,w34,United States,Yes,USA,Don't know,No,Yes
